date,nom,lat,lon,url,commentaire
2026-09-20,2026-09-20-08-44-00-077.jpg,48.1023305,-1.6622704,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-20/2026-09-20-08-44-00-077.jpg,
2026-09-20,2026-09-20-08-46-32-955.jpg,48.1023127,-1.6622772,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-20/2026-09-20-08-46-32-955.jpg,
2026-09-20,2026-09-20-08-47-02-824.jpg,48.1023127,-1.6622772,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-20/2026-09-20-08-47-02-824.jpg,
2026-09-20,2026-09-20-18-44-12-823.jpg,48.1267159408333,-2.03668322336111,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-20/2026-09-20-18-44-12-823.jpg,
2026-09-25,2026-09-25-09-46-14-359.jpg,48.1022135,-1.6622444,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-09-46-14-359.jpg,
2026-09-25,2026-09-25-09-46-23-758.jpg,48.1021162,-1.6624601,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-09-46-23-758.jpg,
2026-09-25,2026-09-25-14-53-58-473.jpg,48.1020916,-1.6623804,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-14-53-58-473.jpg,
2026-09-25,2026-09-25-14-55-04-526.jpg,48.1020916,-1.6623804,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-14-55-04-526.jpg,
2026-09-25,2026-09-25-14-56-59-260.jpg,48.1023659,-1.6624412,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-14-56-59-260.jpg,
2026-09-25,2026-09-25-15-17-30-574.jpg,48.1023592,-1.6624183,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-15-17-30-574.jpg,
2026-09-25,2026-09-25-15-18-24-136.jpg,48.1023585,-1.6624016,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-15-18-24-136.jpg,
2026-09-25,2026-09-25-15-43-15-672.jpg,48.1023585,-1.6624214,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-15-43-15-672.jpg,
2026-09-25,2026-09-25-15-44-35-033.jpg,48.1022812,-1.6624091,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-15-44-35-033.jpg,
2026-09-25,2026-09-25-15-44-47-089.jpg,48.1022812,-1.6624091,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-15-44-47-089.jpg,
2026-09-25,2026-09-25-16-08-20-793.jpg,48.1023728,-1.6609756,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-16-08-20-793.jpg,
2026-09-25,2026-09-25-16-08-32-107.jpg,48.1025946,-1.6605469,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-16-08-32-107.jpg,
2026-09-25,2026-09-25-16-08-36-022.jpg,48.1023389965833,-1.66026241522222,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-16-08-36-022.jpg,
2026-09-25,2026-09-25-16-10-28-000.jpg,48.1028064294167,-1.66211894944444,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-16-10-28-000.jpg,
2026-09-25,2026-09-25-16-32-44-932.jpg,48.1023707,-1.662418,https://gurtsepaqrt87.github.io/gkr63x-g84zwo/photos/2026-09-25/2026-09-25-16-32-44-932.jpg,
